claim_id,object_key,property_key,property_value,source_id,timestamp,parent_id,"r806: LTM (0.001,0.8,1,0.4; 0.5,0.5,0.1,0.9,0.1,0.9,500,100,9)",r806_bool
2682419,DSC_0651_1.jpg,IsHouse,1,75.157.128.88,"",,0.9773,t
2682420,DSC_0651_3.jpg,IsHouse,0,95.144.193.104,"",,0.2727,f
2682422,DSC_0647_3.jpg,IsHouse,1,96.243.199.184,"",,0.1591,f
2682423,DSC_0652_1.jpg,IsHouse,1,66.249.81.232,"",,0.0227,f
2682424,DSC_0652_2.jpg,IsHouse,0,66.249.81.229,"",,0,f
2682425,DSC_0651_1.jpg,IsHouse,1,66.249.81.232,"",,0.9773,t
2682426,DSC_0652_0.jpg,IsHouse,0,66.249.81.232,"",,0.2045,f
2682427,DSC_0651_1.jpg,IsHouse,0,75.157.128.88,"",,0,f
2682428,DSC_0651_3.jpg,IsHouse,1,95.144.193.104,"",,0.4091,f
2682429,DSC_0652_0.jpg,IsHouse,0,95.144.193.104,"",,0.2045,f
2682430,DSC_0650_1.jpg,IsHouse,1,66.249.81.232,"",,0,f
2682431,DSC_0650_1.jpg,IsHouse,1,75.157.128.88,"",,0,f
2682432,DSC_0652_2.jpg,IsHouse,0,66.249.81.226,"",,0,f
2682433,DSC_0650_0.jpg,IsHouse,0,83.205.74.83,"",,0.0909,f
2682435,DSC_0651_3.jpg,IsHouse,1,66.249.81.232,"",,0.4091,f
2682437,DSC_0652_1.jpg,IsHouse,0,197.233.163.87,"",,0.8182,t
2682438,DSC_0652_2.jpg,IsHouse,0,197.233.163.87,"",,0,f
2682439,DSC_0653_0.jpg,IsHouse,0,197.233.163.87,"",,0.2955,f
2682440,DSC_0652_2.jpg,IsHouse,0,75.157.128.88,"",,0,f
2682441,DSC_0653_1.jpg,IsHouse,1,197.233.163.87,"",,0.3864,f
2682442,DSC_0653_1.jpg,IsHouse,1,75.157.128.88,"",,0.3864,f
2682443,DSC_0651_3.jpg,IsHouse,1,83.205.74.83,"",,0.4091,f
2682444,DSC_0653_1.jpg,IsHouse,0,75.157.128.88,"",,0.5,f
2682445,DSC_0647_3.jpg,IsHouse,1,74.99.179.72,"",,0.1591,f
2682446,DSC_0647_3.jpg,IsHouse,0,74.99.179.72,"",,0.4318,f
2682448,DSC_0653_2.jpg,IsHouse,0,197.233.163.87,"",,0.2273,f
2682449,DSC_0651_3.jpg,IsHouse,0,83.205.74.83,"",,0.2727,f
2682450,DSC_0652_1.jpg,IsHouse,1,75.157.128.88,"",,0.0227,f
2682451,DSC_0650_1.jpg,IsHouse,1,190.148.181.21,"",,0,f
2682452,DSC_0653_1.jpg,IsHouse,0,197.233.163.87,"",,0.5,f
2682454,DSC_0652_1.jpg,IsHouse,1,87.48.168.154,"",,0.0227,f
2682455,DSC_0652_2.jpg,IsHouse,0,87.48.168.154,"",,0,f
2682456,DSC_0653_2.jpg,IsHouse,0,75.157.128.88,"",,0.2273,f
2682457,DSC_0653_2.jpg,IsHouse,0,83.205.74.83,"",,0.2273,f
2682459,DSC_0654_1.jpg,IsHouse,0,197.233.163.87,"",,0.8409,t
2682460,DSC_0650_3.jpg,IsHouse,1,190.148.181.21,"",,0.2273,f
2682461,DSC_0654_0.jpg,IsHouse,0,75.157.128.88,"",,0.0682,f
2682462,DSC_0653_3.jpg,IsHouse,0,87.48.168.154,"",,0.5682,t
2682463,DSC_0001_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682464,DSC_0001_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682465,DSC_0002_0.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682466,DSC_0002_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682467,DSC_0653_3.jpg,IsHouse,1,197.233.163.87,"",,0.1818,f
2682468,DSC_0654_0.jpg,IsHouse,0,197.233.163.87,"",,0.0682,f
2682469,DSC_0653_3.jpg,IsHouse,1,75.157.128.88,"",,0.1818,f
2682470,DSC_0654_2.jpg,IsHouse,0,197.233.163.87,"",,0.3636,f
2682471,DSC_0652_3.jpg,IsHouse,1,75.157.128.88,"",,0.1591,f
2682472,DSC_0653_3.jpg,IsHouse,0,197.233.163.87,"",,0.5682,t
2682474,DSC_0654_1.jpg,IsHouse,1,197.233.163.87,"",,0.3409,f
2682476,DSC_0654_2.jpg,IsHouse,0,75.157.128.88,"",,0.3636,f
2682477,DSC_0653_3.jpg,IsHouse,1,87.48.168.154,"",,0.1818,f
2682478,DSC_0654_1.jpg,IsHouse,1,75.157.128.88,"",,0.3409,f
2682479,DSC_0001_0.jpg,IsHouse,0,75.157.128.88,"",,0,f
2682480,DSC_0001_2.jpg,IsHouse,0,75.157.128.88,"",,0,f
2682481,DSC_0652_3.jpg,IsHouse,1,73.19.218.135,"",,0.1591,f
2682482,DSC_0654_3.jpg,IsHouse,1,73.19.218.135,"",,0,f
2682483,DSC_0001_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682484,DSC_0001_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682485,DSC_0003_1.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682486,DSC_0003_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682487,DSC_0004_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682488,DSC_0001_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682489,DSC_0654_3.jpg,IsHouse,1,75.157.128.88,"",,0,f
2682490,DSC_0001_1.jpg,IsHouse,0,75.157.128.88,"",,0,f
2682491,DSC_0002_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682492,DSC_0002_0.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682493,DSC_0002_3.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682494,DSC_0003_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682495,DSC_0004_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682496,DSC_0004_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682497,DSC_0005_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682498,DSC_0006_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682499,DSC_0002_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682500,DSC_0007_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682501,DSC_0007_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682502,DSC_0002_3.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682503,DSC_0003_0.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682504,DSC_0003_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682505,DSC_0004_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682506,DSC_0654_3.jpg,IsHouse,1,24.159.122.35,"",,0,f
2682507,DSC_0001_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682508,DSC_0002_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682509,DSC_0003_1.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682510,DSC_0004_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682511,DSC_0005_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682512,DSC_0005_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682513,DSC_0002_0.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682514,DSC_0005_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682515,DSC_0005_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682516,DSC_0006_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682517,DSC_0001_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682518,DSC_0001_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682519,DSC_0002_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682520,DSC_0003_0.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682521,DSC_0003_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682522,DSC_0004_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682523,DSC_0004_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682524,DSC_0004_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682525,DSC_0005_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682526,DSC_0001_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682527,DSC_0005_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682528,DSC_0005_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682529,DSC_0006_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682530,DSC_0006_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682531,DSC_0006_2.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682532,DSC_0002_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682533,DSC_0002_3.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682534,DSC_0007_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682535,DSC_0006_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682536,DSC_0007_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682537,DSC_0007_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682538,DSC_0008_0.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682539,DSC_0006_2.jpg,IsHouse,1,73.19.218.135,"",,0.9773,t
2682540,DSC_0006_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682541,DSC_0007_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682542,DSC_0007_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682543,DSC_0009_0.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682544,DSC_0003_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682545,DSC_0009_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682546,DSC_0009_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682547,DSC_0004_0.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682548,DSC_0010_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682549,DSC_0010_2.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682550,DSC_0004_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682551,DSC_0004_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682552,DSC_0003_0.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682553,DSC_0008_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682554,DSC_0003_1.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682555,DSC_0007_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682556,DSC_0008_2.jpg,IsHouse,0,24.159.122.35,"",,0.2273,f
2682557,DSC_0008_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682558,DSC_0008_0.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682559,DSC_0009_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682560,DSC_0008_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682561,DSC_0010_1.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682562,DSC_0010_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682563,DSC_0008_2.jpg,IsHouse,1,73.19.218.135,"",,0.5455,t
2682564,DSC_0011_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682565,DSC_0008_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682566,DSC_0011_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682567,DSC_0005_0.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682568,DSC_0012_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682569,DSC_0003_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682570,DSC_0004_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682571,DSC_0011_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682572,DSC_0012_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682573,DSC_0009_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682574,DSC_0013_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682575,DSC_0014_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682576,DSC_0011_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682577,DSC_0011_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682578,DSC_0011_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682579,DSC_0012_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682580,DSC_0007_0.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682581,DSC_0012_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682582,DSC_0007_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682583,DSC_0017_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682584,DSC_0017_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682585,DSC_0013_0.jpg,IsHouse,1,73.19.218.135,"",,0.9091,t
2682586,DSC_0009_0.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682587,DSC_0011_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682588,DSC_0009_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682589,DSC_0009_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682590,DSC_0012_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682591,DSC_0005_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682592,DSC_0012_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682593,DSC_0010_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682594,DSC_0010_1.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682595,DSC_0013_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682596,DSC_0014_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682597,DSC_0006_0.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682598,DSC_0014_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682599,DSC_0014_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682600,DSC_0006_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682601,DSC_0011_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682602,DSC_0006_2.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682603,DSC_0006_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682604,DSC_0005_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682605,DSC_0013_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682606,DSC_0005_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682607,DSC_0013_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682608,DSC_0010_2.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682609,DSC_0010_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682610,DSC_0015_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682611,DSC_0015_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682612,DSC_0015_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682613,DSC_0012_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682614,DSC_0654_3.jpg,IsHouse,1,181.130.79.153,"",,0,f
2682615,DSC_0016_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682616,DSC_0016_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682617,DSC_0016_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682618,DSC_0007_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682619,DSC_0017_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682620,DSC_0001_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682621,DSC_0013_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682622,DSC_0013_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682623,DSC_0015_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682624,DSC_0016_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682625,DSC_0012_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682626,DSC_0007_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682627,DSC_0014_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682628,DSC_0007_2.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682629,DSC_0014_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682630,DSC_0015_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682631,DSC_0008_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682632,DSC_0009_0.jpg,IsHouse,0,181.130.79.153,"",,0.0227,f
2682633,DSC_0009_2.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682634,DSC_0017_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682635,DSC_0017_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682636,DSC_0018_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682637,DSC_0019_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682638,DSC_0010_1.jpg,IsHouse,0,181.130.79.153,"",,0.0227,f
2682639,DSC_0019_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682640,DSC_0020_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682641,DSC_0013_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682642,DSC_0017_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682643,DSC_0008_0.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682644,DSC_0008_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682645,DSC_0014_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682646,DSC_0015_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682647,DSC_0018_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682648,DSC_0018_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682649,DSC_0015_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682650,DSC_0008_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682651,DSC_0019_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682652,DSC_0016_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682653,DSC_0016_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682654,DSC_0017_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682655,DSC_0017_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682656,DSC_0009_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682657,DSC_0018_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682658,DSC_0018_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682659,DSC_0018_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682660,DSC_0014_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682661,DSC_0018_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682662,DSC_0008_2.jpg,IsHouse,0,80.43.207.101,"",,0.2273,f
2682663,DSC_0015_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682664,DSC_0008_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682665,DSC_0009_0.jpg,IsHouse,0,80.43.207.101,"",,0.0227,f
2682666,DSC_0016_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682667,DSC_0009_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682668,DSC_0016_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682669,DSC_0019_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682670,DSC_0018_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682671,DSC_0010_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682672,DSC_0019_2.jpg,IsHouse,1,24.159.122.35,"",,0.9318,t
2682673,DSC_0010_2.jpg,IsHouse,0,181.130.79.153,"",,0.0227,f
2682674,DSC_0020_1.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682675,DSC_0020_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682676,DSC_0019_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682677,DSC_0019_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682678,DSC_0020_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682679,DSC_0091_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682680,DSC_0019_3.jpg,IsHouse,1,24.159.122.35,"",,1,t
2682681,DSC_0012_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682682,DSC_0001_0.jpg,IsHouse,0,94.34.130.221,"",,0,f
2682683,DSC_0013_1.jpg,IsHouse,0,94.34.130.221,"",,0,f
2682684,DSC_0013_3.jpg,IsHouse,0,94.34.130.221,"",,0,f
2682685,DSC_0091_3.jpg,IsHouse,1,73.19.218.135,"",,0,f
2682686,DSC_0092_0.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682687,DSC_0014_0.jpg,IsHouse,0,94.34.130.221,"",,0,f
2682688,DSC_0014_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682689,DSC_0009_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682690,DSC_0010_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682691,DSC_0011_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682692,DSC_0020_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682693,DSC_0012_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682694,DSC_0091_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682695,DSC_0091_1.jpg,IsHouse,1,73.19.218.135,"",,0,f
2682697,DSC_0091_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682698,DSC_0653_1.jpg,IsHouse,1,190.148.181.21,"",,0.3864,f
2682699,DSC_0014_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682701,DSC_0014_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682702,DSC_0014_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682703,DSC_0015_0.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682704,DSC_0011_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682705,DSC_0011_2.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682706,DSC_0011_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682707,DSC_0012_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682708,DSC_0020_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682709,DSC_0020_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682710,DSC_0020_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682711,DSC_0012_2.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682712,DSC_0091_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682713,DSC_0654_3.jpg,IsHouse,1,94.34.130.221,"",,0,f
2682714,DSC_0013_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682716,DSC_0013_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682717,DSC_0013_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682719,DSC_0014_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682721,DSC_0091_1.jpg,IsHouse,1,24.159.122.35,"",,0,f
2682722,DSC_0009_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682723,DSC_0092_1.jpg,IsHouse,1,73.19.218.135,"",,0,f
2682725,DSC_0014_2.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682728,DSC_0092_3.jpg,IsHouse,1,73.19.218.135,"",,0,f
2682729,DSC_0015_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682731,DSC_0015_1.jpg,IsHouse,0,94.34.130.221,"",,0,f
2682732,DSC_0015_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682733,DSC_0015_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682734,DSC_0092_0.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682736,DSC_0092_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682740,DSC_0015_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682741,DSC_0015_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682742,DSC_0015_2.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682743,DSC_0093_1.jpg,IsHouse,1,73.19.218.135,"",,0.6818,t
2682745,DSC_0015_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682746,DSC_0013_2.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682747,DSC_0016_0.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682748,DSC_0016_1.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682749,DSC_0092_3.jpg,IsHouse,0,24.159.122.35,"",,0.0682,f
2682750,DSC_0016_3.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682751,DSC_0016_3.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682753,DSC_0014_1.jpg,IsHouse,0,94.34.130.221,"",,0,f
2682754,DSC_0093_0.jpg,IsHouse,1,73.19.218.135,"",,0.9773,t
2682756,DSC_0093_2.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682757,DSC_0091_3.jpg,IsHouse,1,24.159.122.35,"",,0,f
2682759,DSC_0092_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682760,DSC_0093_3.jpg,IsHouse,1,73.19.218.135,"",,0.2045,f
2682761,DSC_0016_0.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682762,DSC_0092_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682763,DSC_0016_1.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682764,DSC_0093_0.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682765,DSC_0094_0.jpg,IsHouse,1,73.19.218.135,"",,0,f
2682766,DSC_0015_3.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682768,DSC_0016_1.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682769,DSC_0093_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682770,DSC_0016_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682771,DSC_0017_0.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682772,DSC_0094_2.jpg,IsHouse,1,73.19.218.135,"",,0.3182,f
2682773,DSC_0017_1.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682774,DSC_0094_3.jpg,IsHouse,0,73.19.218.135,"",,0,f
2682775,DSC_0094_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682776,DSC_0095_1.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682777,DSC_0017_2.jpg,IsHouse,0,67.71.81.194,"",,0,f
2682778,DSC_0095_2.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682779,DSC_0017_2.jpg,IsHouse,0,80.43.207.101,"",,0,f
2682780,DSC_0017_3.jpg,IsHouse,0,181.130.79.153,"",,0,f
2682781,DSC_0095_3.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682782,DSC_0096_0.jpg,IsHouse,0,24.159.122.35,"",,0.0227,f
2682783,DSC_0093_1.jpg,IsHouse,0,24.159.122.35,"",,0,f
2682784,DSC_0094_1.jpg,IsHouse,0,73.19.218.135,"",,0.0227,f
2682785,DSC_0093_3.jpg,IsHouse,0,24.159.122.35,"",,0,f
